DBN,School Name,Year,Total Enrollment,Grade 3K+PK (Half Day & Full Day),Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multi-Racial,% Multi-Racial,# Native American,% Native American,# White,% White,# Missing Race/Ethnicity Data,% Missing Race/Ethnicity Data,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index
11X144,J.H.S. 144 Michelangelo,2016-17,497,0,0,0,0,0,0,0,164,166,167,0,0,0,0,240,48.3%,257,51.7%,19,3.8%,310,62.4%,157,31.6%,0,0.0%,2,0.4%,9,1.8%,0,0.0%,139,28.0%,41,8.2%,309,62.2%,63.6%
11X144,J.H.S. 144 Michelangelo,2017-18,492,0,0,0,0,0,0,0,144,171,177,0,0,0,0,230,46.7%,262,53.3%,14,2.8%,296,60.2%,160,32.5%,0,0.0%,2,0.4%,20,4.1%,0,0.0%,139,28.3%,52,10.6%,383,77.8%,78.0%
11X144,J.H.S. 144 Michelangelo,2018-19,485,0,0,0,0,0,0,0,153,155,177,0,0,0,0,228,47.0%,257,53.0%,31,6.4%,285,58.8%,148,30.5%,0,0.0%,2,0.4%,19,3.9%,0,0.0%,122,25.2%,52,10.7%,380,78.4%,79.7%
11X144,J.H.S. 144 Michelangelo,2019-20,447,0,0,0,0,0,0,0,124,148,175,0,0,0,0,211,47.2%,236,52.8%,27,6.0%,255,57.0%,146,32.7%,0,0.0%,3,0.7%,16,3.6%,0,0.0%,117,26.2%,44,9.8%,356,79.6%,82.1%
11X144,J.H.S. 144 Michelangelo,2020-21,432,0,0,0,0,0,0,0,158,126,148,0,0,0,0,188,43.5%,244,56.5%,30,6.9%,237,54.9%,152,35.2%,0,0.0%,4,0.9%,9,2.1%,0,0.0%,116,26.9%,38,8.8%,341,78.9%,80.7%
11X153,P.S. 153 Helen Keller,2016-17,688,17,80,108,110,115,125,133,0,0,0,0,0,0,0,332,48.3%,356,51.7%,65,9.4%,411,59.7%,168,24.4%,3,0.4%,9,1.3%,32,4.7%,0,0.0%,92,13.4%,11,1.6%,454,66.0%,40.3%
11X153,P.S. 153 Helen Keller,2017-18,649,18,79,91,116,117,109,119,0,0,0,0,0,0,0,317,48.8%,332,51.2%,74,11.4%,377,58.1%,159,24.5%,5,0.8%,7,1.1%,27,4.2%,0,0.0%,80,12.3%,13,2.0%,426,65.6%,50.7%
11X153,P.S. 153 Helen Keller,2018-19,623,17,82,94,90,119,117,104,0,0,0,0,0,0,0,304,48.8%,319,51.2%,85,13.6%,358,57.5%,148,23.8%,4,0.6%,5,0.8%,23,3.7%,0,0.0%,77,12.4%,10,1.6%,387,62.1%,52.1%
11X153,P.S. 153 Helen Keller,2019-20,610,18,72,95,100,102,110,113,0,0,0,0,0,0,0,314,51.5%,296,48.5%,88,14.4%,346,56.7%,147,24.1%,6,1.0%,7,1.1%,16,2.6%,0,0.0%,78,12.8%,10,1.6%,408,66.9%,57.1%
11X153,P.S. 153 Helen Keller,2020-21,540,14,55,76,95,90,102,108,0,0,0,0,0,0,0,275,50.9%,265,49.1%,87,16.1%,310,57.4%,120,22.2%,6,1.1%,6,1.1%,10,1.9%,1,0.2%,72,13.3%,13,2.4%,380,70.4%,58.5%
11X160,P.S. 160 Walt Disney,2016-17,417,49,67,68,58,53,54,68,0,0,0,0,0,0,0,179,42.9%,238,57.1%,10,2.4%,254,60.9%,134,32.1%,8,1.9%,5,1.2%,6,1.4%,0,0.0%,107,25.7%,20,4.8%,312,74.8%,43.9%
11X160,P.S. 160 Walt Disney,2017-18,410,53,52,70,64,55,56,60,0,0,0,0,0,0,0,191,46.6%,219,53.4%,7,1.7%,256,62.4%,129,31.5%,9,2.2%,3,0.7%,6,1.5%,0,0.0%,97,23.7%,20,4.9%,297,72.4%,58.1%
11X160,P.S. 160 Walt Disney,2018-19,377,43,45,50,61,63,67,48,0,0,0,0,0,0,0,171,45.4%,206,54.6%,7,1.9%,232,61.5%,117,31.0%,11,2.9%,4,1.1%,6,1.6%,0,0.0%,101,26.8%,15,4.0%,269,71.4%,55.0%
11X160,P.S. 160 Walt Disney,2019-20,389,52,49,44,53,60,65,66,0,0,0,0,0,0,0,186,47.8%,203,52.2%,5,1.3%,242,62.2%,125,32.1%,8,2.1%,1,0.3%,8,2.1%,0,0.0%,99,25.4%,9,2.3%,294,75.6%,59.0%
11X160,P.S. 160 Walt Disney,2020-21,350,37,58,43,41,49,57,65,0,0,0,0,0,0,0,171,48.9%,179,51.1%,8,2.3%,218,62.3%,108,30.9%,9,2.6%,1,0.3%,6,1.7%,0,0.0%,89,25.4%,7,2.0%,241,68.9%,58.3%
11X169,Baychester Academy,2016-17,414,36,51,58,67,67,67,68,0,0,0,0,0,0,0,214,51.7%,200,48.3%,10,2.4%,301,72.7%,84,20.3%,6,1.4%,8,1.9%,5,1.2%,0,0.0%,78,18.8%,16,3.9%,364,87.9%,62.7%
11X169,Baychester Academy,2017-18,409,36,50,53,65,65,65,75,0,0,0,0,0,0,0,220,53.8%,189,46.2%,5,1.2%,300,73.3%,86,21.0%,5,1.2%,8,2.0%,5,1.2%,0,0.0%,73,17.8%,22,5.4%,350,85.6%,71.9%
11X169,Baychester Academy,2018-19,424,36,53,62,58,71,79,65,0,0,0,0,0,0,0,221,52.1%,203,47.9%,11,2.6%,297,70.0%,101,23.8%,5,1.2%,3,0.7%,7,1.7%,0,0.0%,84,19.8%,24,5.7%,346,81.6%,73.0%
11X169,Baychester Academy,2019-20,416,36,48,50,67,60,75,80,0,0,0,0,0,0,0,217,52.2%,199,47.8%,11,2.6%,298,71.6%,96,23.1%,2,0.5%,4,1.0%,5,1.2%,0,0.0%,78,18.8%,23,5.5%,345,82.9%,73.3%
11X169,Baychester Academy,2020-21,379,34,49,50,51,63,54,78,0,0,0,0,0,0,0,195,51.5%,184,48.5%,9,2.4%,275,72.6%,84,22.2%,3,0.8%,3,0.8%,5,1.3%,0,0.0%,67,17.7%,21,5.5%,304,80.2%,72.1%
11X175,P.S. 175 City Island,2016-17,344,0,37,41,38,26,46,23,47,45,41,0,0,0,0,172,50.0%,172,50.0%,18,5.2%,26,7.6%,121,35.2%,7,2.0%,1,0.3%,171,49.7%,0,0.0%,63,18.3%,10,2.9%,144,41.9%,24.9%
11X175,P.S. 175 City Island,2017-18,332,0,29,37,41,36,26,43,25,51,44,0,0,0,0,170,51.2%,162,48.8%,12,3.6%,30,9.0%,119,35.8%,8,2.4%,1,0.3%,162,48.8%,0,0.0%,62,18.7%,10,3.0%,175,52.7%,37.6%
11X175,P.S. 175 City Island,2018-19,312,0,27,23,35,43,35,25,42,29,53,0,0,0,0,163,52.2%,149,47.8%,14,4.5%,28,9.0%,123,39.4%,8,2.6%,1,0.3%,138,44.2%,0,0.0%,63,20.2%,11,3.5%,163,52.2%,39.7%
11X175,P.S. 175 City Island,2019-20,300,0,27,33,26,37,42,36,30,43,26,0,0,0,0,152,50.7%,148,49.3%,15,5.0%,30,10.0%,136,45.3%,8,2.7%,1,0.3%,110,36.7%,0,0.0%,59,19.7%,18,6.0%,164,54.7%,52.9%
11X175,P.S. 175 City Island,2020-21,287,0,24,24,33,27,37,38,35,25,44,0,0,0,0,140,48.8%,147,51.2%,11,3.8%,28,9.8%,129,44.9%,9,3.1%,1,0.3%,108,37.6%,1,0.3%,54,18.8%,20,7.0%,140,48.8%,50.3%
11X178,P.S. 178 - Dr. Selman Waksman,2016-17,484,0,63,74,74,88,92,93,0,0,0,0,0,0,0,235,48.6%,249,51.4%,12,2.5%,290,59.9%,152,31.4%,3,0.6%,3,0.6%,23,4.8%,1,0.2%,111,22.9%,21,4.3%,383,79.1%,48.4%
11X178,P.S. 178 - Dr. Selman Waksman,2017-18,435,0,53,66,64,72,90,90,0,0,0,0,0,0,0,205,47.1%,230,52.9%,14,3.2%,257,59.1%,142,32.6%,3,0.7%,3,0.7%,16,3.7%,0,0.0%,101,23.2%,21,4.8%,352,80.9%,59.9%
11X178,P.S. 178 - Dr. Selman Waksman,2018-19,410,0,62,53,71,64,69,91,0,0,0,0,0,0,0,185,45.1%,225,54.9%,14,3.4%,247,60.2%,119,29.0%,4,1.0%,1,0.2%,25,6.1%,0,0.0%,91,22.2%,19,4.6%,318,77.6%,60.3%
11X178,P.S. 178 - Dr. Selman Waksman,2019-20,358,0,47,55,53,66,65,72,0,0,0,0,0,0,0,168,46.9%,190,53.1%,6,1.7%,217,60.6%,117,32.7%,4,1.1%,1,0.3%,13,3.6%,0,0.0%,79,22.1%,12,3.4%,281,78.5%,64.8%
11X178,P.S. 178 - Dr. Selman Waksman,2020-21,349,15,57,54,51,48,60,64,0,0,0,0,0,0,0,166,47.6%,183,52.4%,6,1.7%,221,63.3%,111,31.8%,4,1.1%,2,0.6%,5,1.4%,0,0.0%,70,20.1%,6,1.7%,306,87.7%,62.4%
11X180,M.S. 180 Dr. Daniel Hale Williams,2016-17,880,0,0,0,0,0,0,0,298,292,290,0,0,0,0,492,55.9%,388,44.1%,26,3.0%,596,67.7%,215,24.4%,5,0.6%,15,1.7%,23,2.6%,0,0.0%,150,17.0%,14,1.6%,690,78.4%,47.8%
11X180,M.S. 180 Dr. Daniel Hale Williams,2017-18,968,0,0,0,0,0,0,0,358,307,303,0,0,0,0,529,54.6%,439,45.4%,28,2.9%,674,69.6%,217,22.4%,7,0.7%,17,1.8%,25,2.6%,0,0.0%,169,17.5%,19,2.0%,740,76.4%,58.7%
11X180,M.S. 180 Dr. Daniel Hale Williams,2018-19,1016,0,0,0,0,0,0,0,365,352,299,0,0,0,0,540,53.1%,476,46.9%,32,3.1%,681,67.0%,246,24.2%,11,1.1%,16,1.6%,30,3.0%,0,0.0%,207,20.4%,33,3.2%,696,68.5%,56.9%
11X180,M.S. 180 Dr. Daniel Hale Williams,2019-20,1045,0,0,0,0,0,0,0,338,355,352,0,0,0,0,540,51.7%,505,48.3%,34,3.3%,707,67.7%,252,24.1%,11,1.1%,12,1.1%,29,2.8%,0,0.0%,228,21.8%,25,2.4%,807,77.2%,59.5%
11X180,M.S. 180 Dr. Daniel Hale Williams,2020-21,984,0,0,0,0,0,0,0,292,326,366,0,0,0,0,514,52.2%,470,47.8%,31,3.2%,636,64.6%,266,27.0%,13,1.3%,11,1.1%,26,2.6%,1,0.1%,204,20.7%,28,2.8%,728,74.0%,60.9%
11X181,I.S. 181 Pablo Casals,2016-17,850,0,0,0,0,0,0,0,295,294,261,0,0,0,0,410,48.2%,440,51.8%,38,4.5%,524,61.6%,243,28.6%,2,0.2%,13,1.5%,30,3.5%,0,0.0%,226,26.6%,18,2.1%,671,78.9%,50.8%
11X181,I.S. 181 Pablo Casals,2017-18,883,0,0,0,0,0,0,0,299,295,289,0,0,0,0,412,46.7%,471,53.3%,44,5.0%,521,59.0%,259,29.3%,2,0.2%,23,2.6%,32,3.6%,2,0.2%,205,23.2%,30,3.4%,729,82.6%,62.0%
11X181,I.S. 181 Pablo Casals,2018-19,890,0,0,0,0,0,0,0,323,283,284,0,0,0,0,409,46.0%,481,54.0%,45,5.1%,539,60.6%,242,27.2%,2,0.2%,21,2.4%,33,3.7%,8,0.9%,210,23.6%,32,3.6%,712,80.0%,65.0%
11X181,I.S. 181 Pablo Casals,2019-20,881,0,0,0,0,0,0,0,307,304,270,0,0,0,0,408,46.3%,473,53.7%,55,6.2%,548,62.2%,229,26.0%,3,0.3%,14,1.6%,23,2.6%,9,1.0%,205,23.3%,25,2.8%,721,81.8%,67.7%
11X181,I.S. 181 Pablo Casals,2020-21,852,0,0,0,0,0,0,0,274,290,288,0,0,0,0,413,48.5%,439,51.5%,58,6.8%,502,58.9%,231,27.1%,5,0.6%,19,2.2%,27,3.2%,10,1.2%,204,23.9%,33,3.9%,689,80.9%,67.7%
11X189,Cornerstone Academy for Social Action,2016-17,395,32,52,60,70,65,55,61,0,0,0,0,0,0,0,192,48.6%,203,51.4%,2,0.5%,206,52.2%,164,41.5%,7,1.8%,2,0.5%,14,3.5%,0,0.0%,73,18.5%,18,4.6%,358,90.6%,72.0%
11X189,Cornerstone Academy for Social Action,2017-18,373,33,42,59,53,66,62,58,0,0,0,0,0,0,0,186,49.9%,187,50.1%,2,0.5%,184,49.3%,165,44.2%,7,1.9%,4,1.1%,11,2.9%,0,0.0%,76,20.4%,16,4.3%,331,88.7%,80.9%
11X189,Cornerstone Academy for Social Action,2018-19,383,42,50,44,59,51,71,66,0,0,0,0,0,0,0,188,49.1%,195,50.9%,2,0.5%,204,53.3%,154,40.2%,7,1.8%,3,0.8%,13,3.4%,0,0.0%,85,22.2%,14,3.7%,341,89.0%,81.8%
11X189,Cornerstone Academy for Social Action,2019-20,368,45,50,50,49,62,44,68,0,0,0,0,0,0,0,190,51.6%,178,48.4%,3,0.8%,188,51.1%,162,44.0%,4,1.1%,1,0.3%,10,2.7%,0,0.0%,66,17.9%,15,4.1%,337,91.6%,85.5%
11X189,Cornerstone Academy for Social Action,2020-21,315,30,43,45,46,48,57,46,0,0,0,0,0,0,0,163,51.7%,152,48.3%,3,1.0%,155,49.2%,143,45.4%,3,1.0%,1,0.3%,9,2.9%,1,0.3%,58,18.4%,9,2.9%,275,87.3%,83.3%
11X194,P.S./M.S. 194,2016-17,1345,0,120,132,130,158,158,168,176,157,146,0,0,0,0,673,50.0%,672,50.0%,477,35.5%,101,7.5%,677,50.3%,4,0.3%,21,1.6%,65,4.8%,0,0.0%,204,15.2%,247,18.4%,832,61.9%,71.1%
11X194,P.S./M.S. 194,2017-18,1326,0,120,115,129,132,159,151,191,167,162,0,0,0,0,648,48.9%,678,51.1%,481,36.3%,79,6.0%,659,49.7%,6,0.5%,26,2.0%,75,5.7%,0,0.0%,199,15.0%,259,19.5%,"1,087",82.0%,85.0%
11X194,P.S./M.S. 194,2018-19,1292,0,124,121,106,126,138,159,160,191,167,0,0,0,0,639,49.5%,653,50.5%,491,38.0%,81,6.3%,624,48.3%,6,0.5%,30,2.3%,60,4.6%,0,0.0%,193,14.9%,241,18.7%,"1,050",81.3%,86.2%
11X194,P.S./M.S. 194,2019-20,1269,0,129,127,122,105,133,136,183,151,183,0,0,0,0,628,49.5%,641,50.5%,474,37.4%,82,6.5%,627,49.4%,6,0.5%,28,2.2%,52,4.1%,0,0.0%,195,15.4%,217,17.1%,"1,051",82.8%,88.0%
11X194,P.S./M.S. 194,2020-21,1182,0,127,120,125,115,100,126,143,173,153,0,0,0,0,585,49.5%,597,50.5%,441,37.3%,77,6.5%,588,49.7%,9,0.8%,22,1.9%,42,3.6%,3,0.3%,204,17.3%,216,18.3%,977,82.7%,87.1%
11X249,Bronx Health Sciences High School,2016-17,322,0,0,0,0,0,0,0,0,0,0,113,72,85,52,182,56.5%,139,43.2%,30,9.3%,146,45.3%,117,36.3%,0,0.0%,6,1.9%,9,2.8%,14,4.3%,38,11.8%,21,6.5%,249,77.3%,62.3%
11X249,Bronx Health Sciences High School,2017-18,315,0,0,0,0,0,0,0,0,0,0,112,68,58,77,172,54.6%,142,45.1%,26,8.3%,155,49.2%,103,32.7%,0,0.0%,7,2.2%,13,4.1%,11,3.5%,33,10.5%,21,6.7%,229,72.7%,71.0%
11X249,Bronx Health Sciences High School,2018-19,295,0,0,0,0,0,0,0,0,0,0,118,67,60,50,165,55.9%,130,44.1%,18,6.1%,156,52.9%,93,31.5%,0,0.0%,6,2.0%,12,4.1%,10,3.4%,34,11.5%,14,4.7%,211,71.5%,70.8%
11X249,Bronx Health Sciences High School,2019-20,287,0,0,0,0,0,0,0,0,0,0,102,72,58,55,167,58.2%,120,41.8%,24,8.4%,156,54.4%,89,31.0%,0,0.0%,8,2.8%,10,3.5%,0,0.0%,29,10.1%,12,4.2%,230,80.1%,71.6%
11X249,Bronx Health Sciences High School,2020-21,334,0,0,0,0,0,0,0,0,0,0,147,66,60,61,195,58.4%,139,41.6%,26,7.8%,169,50.6%,114,34.1%,0,0.0%,13,3.9%,9,2.7%,3,0.9%,58,17.4%,20,6.0%,261,78.1%,73.4%
11X253,Bronx High School for Writing and Communication Ar,2016-17,317,0,0,0,0,0,0,0,0,0,0,77,92,73,75,155,48.9%,162,51.1%,12,3.8%,145,45.7%,146,46.1%,1,0.3%,4,1.3%,8,2.5%,1,0.3%,82,25.9%,38,12.0%,193,60.9%,72.5%
11X253,Bronx High School for Writing and Communication Ar,2017-18,338,0,0,0,0,0,0,0,0,0,0,87,94,84,73,159,47.0%,179,53.0%,16,4.7%,159,47.0%,146,43.2%,2,0.6%,3,0.9%,10,3.0%,2,0.6%,70,20.7%,48,14.2%,243,71.9%,80.8%
11X253,Bronx High School for Writing and Communication Ar,2018-19,317,0,0,0,0,0,0,0,0,0,0,95,83,70,69,150,47.3%,167,52.7%,15,4.7%,151,47.6%,139,43.8%,0,0.0%,2,0.6%,7,2.2%,3,0.9%,75,23.7%,49,15.5%,237,74.8%,82.2%
11X253,Bronx High School for Writing and Communication Ar,2019-20,301,0,0,0,0,0,0,0,0,0,0,88,80,69,64,149,49.5%,152,50.5%,14,4.7%,131,43.5%,140,46.5%,0,0.0%,2,0.7%,11,3.7%,3,1.0%,68,22.6%,46,15.3%,242,80.4%,86.0%
11X253,Bronx High School for Writing and Communication Ar,2020-21,271,0,0,0,0,0,0,0,0,0,0,72,69,59,71,137,50.6%,134,49.4%,7,2.6%,116,42.8%,134,49.4%,0,0.0%,1,0.4%,11,4.1%,2,0.7%,66,24.4%,37,13.7%,212,78.2%,85.4%
11X265,Bronx Lab School,2016-17,415,0,0,0,0,0,0,0,0,0,0,117,125,99,74,164,39.5%,251,60.5%,11,2.7%,179,43.1%,208,50.1%,1,0.2%,3,0.7%,11,2.7%,2,0.5%,113,27.2%,51,12.3%,280,67.5%,76.9%
11X265,Bronx Lab School,2017-18,399,0,0,0,0,0,0,0,0,0,0,120,103,102,74,152,38.1%,247,61.9%,7,1.8%,134,33.6%,236,59.1%,2,0.5%,6,1.5%,12,3.0%,2,0.5%,107,26.8%,59,14.8%,339,85.0%,88.9%
11X265,Bronx Lab School,2018-19,371,0,0,0,0,0,0,0,0,0,0,98,103,83,87,141,38.0%,230,62.0%,9,2.4%,130,35.0%,209,56.3%,1,0.3%,8,2.2%,12,3.2%,2,0.5%,113,30.5%,57,15.4%,318,85.7%,89.7%
11X265,Bronx Lab School,2019-20,343,0,0,0,0,0,0,0,0,0,0,111,85,82,65,134,39.1%,209,60.9%,7,2.0%,131,38.2%,182,53.1%,0,0.0%,6,1.7%,16,4.7%,1,0.3%,91,26.5%,56,16.3%,299,87.2%,91.7%
11X265,Bronx Lab School,2020-21,302,0,0,0,0,0,0,0,0,0,1,55,72,80,94,123,40.7%,179,59.3%,6,2.0%,117,38.7%,163,54.0%,0,0.0%,3,1.0%,13,4.3%,0,0.0%,86,28.5%,47,15.6%,256,84.8%,89.0%
11X270,Academy for Scholarship and Entrepreneurship: A Co,2016-17,370,0,0,0,0,0,0,0,0,0,0,90,97,100,83,191,51.6%,179,48.4%,13,3.5%,230,62.2%,111,30.0%,0,0.0%,7,1.9%,6,1.6%,3,0.8%,82,22.2%,26,7.0%,294,79.5%,68.5%
11X270,Academy for Scholarship and Entrepreneurship: A Co,2017-18,377,0,0,0,0,0,0,0,0,0,0,96,95,93,93,198,52.5%,179,47.5%,10,2.7%,235,62.3%,118,31.3%,0,0.0%,3,0.8%,7,1.9%,4,1.1%,93,24.7%,28,7.4%,305,80.9%,81.9%
11X270,Academy for Scholarship and Entrepreneurship: A Co,2018-19,368,0,0,0,0,0,0,0,0,0,0,105,92,87,84,186,50.5%,182,49.5%,6,1.6%,233,63.3%,111,30.2%,1,0.3%,5,1.4%,6,1.6%,6,1.6%,83,22.6%,19,5.2%,283,76.9%,78.3%
11X270,Academy for Scholarship and Entrepreneurship: A Co,2019-20,363,0,0,0,0,0,0,0,0,0,0,100,88,98,77,177,48.8%,186,51.2%,1,0.3%,233,64.2%,112,30.9%,1,0.3%,3,0.8%,13,3.6%,0,0.0%,71,19.6%,21,5.8%,286,78.8%,80.5%
11X270,Academy for Scholarship and Entrepreneurship: A Co,2020-21,359,0,0,0,0,0,0,0,0,0,0,96,97,92,74,171,47.6%,188,52.4%,4,1.1%,228,63.5%,109,30.4%,3,0.8%,6,1.7%,9,2.5%,0,0.0%,75,20.9%,18,5.0%,301,83.8%,79.2%
11X275,High School of Computers and Technology,2016-17,525,0,0,0,0,0,0,0,0,0,0,188,166,87,84,74,14.1%,451,85.9%,33,6.3%,180,34.3%,292,55.6%,0,0.0%,6,1.1%,10,1.9%,4,0.8%,136,25.9%,35,6.7%,352,67.0%,73.7%
11X275,High School of Computers and Technology,2017-18,569,0,0,0,0,0,0,0,0,0,0,212,172,83,102,74,13.0%,495,87.0%,39,6.9%,204,35.9%,306,53.8%,0,0.0%,5,0.9%,12,2.1%,3,0.5%,149,26.2%,46,8.1%,445,78.2%,83.6%
11X275,High School of Computers and Technology,2018-19,542,0,0,0,0,0,0,0,0,0,0,191,162,88,101,89,16.4%,453,83.6%,43,7.9%,190,35.1%,288,53.1%,0,0.0%,8,1.5%,8,1.5%,5,0.9%,140,25.8%,44,8.1%,418,77.1%,83.7%
11X275,High School of Computers and Technology,2019-20,543,0,0,0,0,0,0,0,0,0,1,196,179,72,95,86,15.8%,457,84.2%,45,8.3%,198,36.5%,277,51.0%,1,0.2%,8,1.5%,11,2.0%,3,0.6%,135,24.9%,49,9.0%,425,78.3%,84.0%
11X275,High School of Computers and Technology,2020-21,498,0,0,0,0,0,0,0,0,0,0,129,172,113,84,79,15.9%,419,84.1%,43,8.6%,180,36.1%,250,50.2%,1,0.2%,6,1.2%,14,2.8%,4,0.8%,133,26.7%,54,10.8%,375,75.3%,82.7%
11X287,North Bronx School of Empowerment,2016-17,263,0,0,0,0,0,0,0,94,76,93,0,0,0,0,123,46.8%,140,53.2%,7,2.7%,147,55.9%,90,34.2%,0,0.0%,15,5.7%,4,1.5%,0,0.0%,65,24.7%,28,10.6%,227,86.3%,70.4%
11X287,North Bronx School of Empowerment,2017-18,568,0,0,0,0,0,0,0,191,196,181,0,0,0,0,258,45.4%,310,54.6%,16,2.8%,336,59.2%,188,33.1%,0,0.0%,14,2.5%,14,2.5%,0,0.0%,153,26.9%,79,13.9%,501,88.2%,86.1%
11X287,North Bronx School of Empowerment,2018-19,563,0,0,0,0,0,0,0,184,183,196,0,0,0,0,260,46.2%,303,53.8%,22,3.9%,322,57.2%,198,35.2%,1,0.2%,9,1.6%,11,2.0%,0,0.0%,150,26.6%,76,13.5%,501,89.0%,88.7%
11X287,North Bronx School of Empowerment,2019-20,513,0,0,0,0,0,0,0,142,176,195,0,0,0,0,236,46.0%,277,54.0%,13,2.5%,273,53.2%,197,38.4%,4,0.8%,9,1.8%,16,3.1%,1,0.2%,131,25.5%,81,15.8%,451,87.9%,89.8%
11X287,North Bronx School of Empowerment,2020-21,423,0,0,0,0,0,0,0,124,129,170,0,0,0,0,211,49.9%,212,50.1%,7,1.7%,219,51.8%,176,41.6%,4,0.9%,9,2.1%,8,1.9%,0,0.0%,121,28.6%,68,16.1%,386,91.3%,90.9%
11X288,Collegiate Institute for Math and Science,2016-17,637,0,0,0,0,0,0,0,0,0,0,145,173,171,148,289,45.4%,348,54.6%,75,11.8%,215,33.8%,269,42.2%,1,0.2%,6,0.9%,63,9.9%,8,1.3%,113,17.7%,20,3.1%,440,69.1%,61.3%
11X288,Collegiate Institute for Math and Science,2017-18,616,0,0,0,0,0,0,0,0,0,0,157,153,157,149,279,45.3%,337,54.7%,80,13.0%,211,34.3%,248,40.3%,1,0.2%,4,0.6%,64,10.4%,8,1.3%,103,16.7%,14,2.3%,442,71.8%,72.0%
11X288,Collegiate Institute for Math and Science,2018-19,607,0,0,0,0,0,0,0,0,0,0,155,160,152,140,263,43.3%,344,56.7%,70,11.5%,208,34.3%,245,40.4%,1,0.2%,8,1.3%,72,11.9%,3,0.5%,110,18.1%,20,3.3%,446,73.5%,72.3%
11X288,Collegiate Institute for Math and Science,2019-20,569,0,0,0,0,0,0,0,0,0,0,143,149,141,136,246,43.2%,323,56.8%,69,12.1%,187,32.9%,220,38.7%,0,0.0%,9,1.6%,82,14.4%,2,0.4%,92,16.2%,18,3.2%,425,74.7%,74.4%
11X288,Collegiate Institute for Math and Science,2020-21,587,0,0,0,0,0,0,0,0,0,0,166,143,150,128,242,41.2%,345,58.8%,78,13.3%,181,30.8%,230,39.2%,0,0.0%,7,1.2%,89,15.2%,2,0.3%,115,19.6%,34,5.8%,475,80.9%,74.0%
11X290,Bronx Academy of Health Careers,2016-17,427,0,0,0,0,0,0,0,0,0,0,136,113,96,82,279,65.3%,148,34.7%,20,4.7%,158,37.0%,231,54.1%,1,0.2%,3,0.7%,9,2.1%,5,1.2%,97,22.7%,48,11.2%,302,70.7%,78.5%
11X290,Bronx Academy of Health Careers,2017-18,395,0,0,0,0,0,0,0,0,0,0,136,93,91,75,265,67.1%,130,32.9%,17,4.3%,148,37.5%,213,53.9%,0,0.0%,3,0.8%,10,2.5%,4,1.0%,95,24.1%,55,13.9%,328,83.0%,86.7%
11X290,Bronx Academy of Health Careers,2018-19,359,0,0,0,0,0,0,0,0,0,0,119,95,70,75,239,66.6%,120,33.4%,14,3.9%,148,41.2%,187,52.1%,2,0.6%,2,0.6%,4,1.1%,2,0.6%,77,21.4%,47,13.1%,291,81.1%,85.9%
11X290,Bronx Academy of Health Careers,2019-20,359,0,0,0,0,0,0,0,0,0,0,117,91,86,65,245,68.2%,114,31.8%,8,2.2%,153,42.6%,186,51.8%,4,1.1%,2,0.6%,5,1.4%,1,0.3%,74,20.6%,38,10.6%,301,83.8%,87.9%
11X290,Bronx Academy of Health Careers,2020-21,383,0,0,0,0,0,0,0,0,0,0,124,103,83,73,234,61.1%,149,38.9%,11,2.9%,156,40.7%,197,51.4%,3,0.8%,3,0.8%,12,3.1%,1,0.3%,76,19.8%,64,16.7%,328,85.6%,88.9%
11X299,Astor Collegiate Academy,2016-17,500,0,0,0,0,0,0,0,0,0,0,173,141,81,105,220,44.0%,280,56.0%,30,6.0%,160,32.0%,233,46.6%,1,0.2%,6,1.2%,61,12.2%,9,1.8%,121,24.2%,28,5.6%,400,80.0%,61.9%
11X299,Astor Collegiate Academy,2017-18,476,0,0,0,0,0,0,0,0,0,0,165,149,92,70,210,44.1%,266,55.9%,34,7.1%,142,29.8%,239,50.2%,1,0.2%,5,1.1%,48,10.1%,7,1.5%,116,24.4%,30,6.3%,359,75.4%,74.3%
11X299,Astor Collegiate Academy,2018-19,500,0,0,0,0,0,0,0,0,0,0,172,139,110,79,218,43.6%,282,56.4%,40,8.0%,139,27.8%,246,49.2%,1,0.2%,6,1.2%,60,12.0%,8,1.6%,115,23.0%,38,7.6%,385,77.0%,75.3%
11X299,Astor Collegiate Academy,2019-20,483,0,0,0,0,0,0,0,0,0,0,150,134,96,103,212,43.9%,271,56.1%,37,7.7%,131,27.1%,232,48.0%,2,0.4%,7,1.4%,65,13.5%,9,1.9%,98,20.3%,36,7.5%,393,81.4%,77.9%
11X299,Astor Collegiate Academy,2020-21,484,0,0,0,0,0,0,0,0,0,0,134,123,122,105,215,44.4%,269,55.6%,33,6.8%,127,26.2%,237,49.0%,3,0.6%,6,1.2%,73,15.1%,5,1.0%,106,21.9%,49,10.1%,416,86.0%,77.6%
11X326,Bronx Green Middle School,2016-17,394,0,0,0,0,0,0,0,132,130,132,0,0,0,0,192,48.7%,202,51.3%,27,6.9%,95,24.1%,225,57.1%,2,0.5%,1,0.3%,44,11.2%,0,0.0%,92,23.4%,63,16.0%,Above 95%,Above 95%,71.5%
