,School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
893,HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
894,HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
895,HERBERT H LEHMAN HS(XE) ,Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
896,HERBERT H LEHMAN HS(XE) ,Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
897,HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
898,HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
899,HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
900,HERBERT H LEHMAN HS(XE) ,Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
901,HERBERT H LEHMAN HS(XE) ,Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
902,HERBERT H LEHMAN HS(XE) ,Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
903,HERBERT H LEHMAN HS(XE) ,Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
904,HERBERT H LEHMAN HS(XE) ,Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
905,HERBERT H LEHMAN HS(XE) ,Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
906,HERBERT H LEHMAN HS(XE) ,Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
907,HERBERT H LEHMAN HS(XE) ,Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
908,HERBERT H LEHMAN HS(XE) ,Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
909,HERBERT H LEHMAN HS(XE) ,Mitigated,Off-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
910,HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
911,HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
912,HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
913,HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
914,HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
915,HERBERT H LEHMAN HS(XE) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
916,HERBERT H LEHMAN HS(XE) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
917,HILLCREST HS(QS),Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,Y,Physical Force,CRIM MISCHIEF,,F
918,HILLCREST HS(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,
919,HILLCREST HS(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
920,HILLCREST HS(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
921,HILLCREST HS(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
922,HILLCREST HS(QS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
923,HILLCREST HS(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
924,HILLCREST HS(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
925,HILLCREST HS(QS),Mitigated,Off-Site,No,Full-Time,N,N,N,DOE,No Restraints,N,None,,,
926,HILLCREST HS(QS),PINS / Warrant,Off-Site,No,Full-Time,N,N,N,PATROL,No Restraints,N,None,,,
927,HOME INSTRUCTION (XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
928,HOSTOS LINCOLN ACADEMY OF SCIENCE(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
929,HS FOR ARTS & BUSINESS(QN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
930,HS FOR ARTS & BUSINESS(QN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
931,HS FOR ARTS & BUSINESS(QN) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
932,HS FOR ARTS IMAGINATION & INQUIRY(MN),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
933,HS FOR ARTS IMAGINATION & INQUIRY(MN),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
934,HS FOR ARTS IMAGINATION & INQUIRY(MN),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
935,HS for Construction Trades Engineering & Architecture(QS),Mitigated,Off-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
936,HS for Construction Trades Engineering & Architecture(QS),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
937,HS for Energy & Technology(XW),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
938,HS FOR ENVIRONMENTAL STUDIES(MS) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
939,HS FOR ENVIRONMENTAL STUDIES(MS) ,Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,M
940,HS FOR ENVIRONMENTAL STUDIES(MS) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
941,HS FOR ENVIRONMENTAL STUDIES(MS) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
942,HS FOR ENVIRONMENTAL STUDIES(MS) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
943,HS FOR ENVIRONMENTAL STUDIES(MS) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
944,HS FOR ENVIRONMENTAL STUDIES(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
945,HS FOR ENVIRONMENTAL STUDIES(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
946,HS FOR ENVIRONMENTAL STUDIES(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
947,HS FOR ENVIRONMENTAL STUDIES(MS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
948,HS FOR HEALTH PROFESSIONS & HUMAN SERVICES(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
949,HS FOR HEALTH PROFESSIONS & HUMAN SERVICES(MS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
950,HS FOR HEALTH PROFESSIONS & HUMAN SERVICES(MS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
951,HS FOR HEALTH PROFESSIONS & HUMAN SERVICES(MS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
952,HS FOR LAW & PUBLIC SERVICE(MN),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
953,HS FOR LAW ADVOCACY & COMMUNITY JUSTICE(MN),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
954,HS FOR LAW ADVOCACY & COMMUNITY JUSTICE(MN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
955,HS FOR LAW ADVOCACY & COMMUNITY JUSTICE(MN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
956,HS FOR LAW ADVOCACY & COMMUNITY JUSTICE(MN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
957,HS FOR LAW ADVOCACY & COMMUNITY JUSTICE(MN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
958,HS FOR LAW ADVOCACY & COMMUNITY JUSTICE(MN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
959,HS FOR LAW ADVOCACY & COMMUNITY JUSTICE(MN),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,BOX CUTTER,V
960,HS FOR LAW ADVOCACY & COMMUNITY JUSTICE(MN),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
961,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
962,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
963,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
964,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
965,HS FOR LAW ENFORCEMENT & PUBLIC SAFETY(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
966,HS FOR SERVICE & LEARNING@ERASMUS(BS),Arrested,On-Site,Yes,Full-Time,N,Y,Y,UTF,Metal,N,None,FORCIBLE TOUCH,,M
967,HS FOR SERVICE & LEARNING@ERASMUS(BS),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
968,HS OF ARTS & TECHNOLOGY(MN) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
969,HS OF ARTS & TECHNOLOGY(MN) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
970,HS OF ARTS & TECHNOLOGY(MN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
971,HS OF ARTS & TECHNOLOGY(MN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
972,HS OF ARTS & TECHNOLOGY(MN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
973,HS of Sports Management(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
974,HS OF TELECOMMUNICATION ARTS & TECHNOLOGY(BS) ,Arrested,On-Site,No,Non-Scanning,N,Y,N,PATROL,Metal,N,None,AGGR HARASS,,M
975,HS OF TELECOMMUNICATION ARTS & TECHNOLOGY(BS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
976,HS OF TELECOMMUNICATION ARTS & TECHNOLOGY(BS) ,Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,M
977,HS OF TELECOMMUNICATION ARTS & TECHNOLOGY(BS) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
978,Hudson HS of Learning Technologies(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
979,HUMANITIES & ARTS MAGNET HS(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
980,HUMANITIES & ARTS MAGNET HS(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
981,HUMANITIES & ARTS MAGNET HS(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
982,HUMANITIES & ARTS MAGNET HS(QS),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
983,HUMANITIES & ARTS MAGNET HS(QS),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
984,HUMANITIES & ARTS MAGNET HS(QS),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
985,HUMANITIES & ARTS MAGNET HS(QS),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,,V
986,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
987,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
988,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
989,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
990,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
991,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
992,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
993,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
994,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
995,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
996,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
997,HUMANITIES & ARTS MAGNET HS(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
998,HUMANITIES & ARTS MAGNET HS(QS),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,Metal,N,None,,"IMITATION PISTOL/AIR RIFLE, POSS. OF",V
999,HUMANITIES PREPARATORY ACADEMY(MS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1000,HUMANITIES PREPARATORY ACADEMY(MS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1001,HUMANITIES PREPARATORY ACADEMY(MS) ,Juvenile Report,On-Site,No,Random,Y,Y,Y,SSA,No Restraints,N,None,,,M
1002,HUMANITIES PREPARATORY ACADEMY(MS) ,Mitigated,On-Site,No,Random,Y,Y,Y,DOE,No Restraints,N,None,,,
1003,HUMANITIES PREPARATORY ACADEMY(MS) ,Mitigated,On-Site,No,Random,Y,Y,Y,DOE,No Restraints,N,None,,,
1004,HUMANITIES PREPARATORY ACADEMY(MS) ,Mitigated,On-Site,No,Random,Y,Y,Y,DOE,No Restraints,N,None,,,
1005,HUMANITIES PREPARATORY ACADEMY(MS) ,Mitigated,On-Site,No,Random,Y,Y,Y,DOE,No Restraints,N,None,,,
1006,Icahn Charter School 3(XW),Arrested,On-Site,No,Hand Wand,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
1007,Icahn Charter School 3(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1008,INDEPENDENCE HS(MS),Arrested,Off-Site,No,Non-Scanning,N,Y,N,DB,Metal,N,None,CPSP,,M
1009,INDEPENDENCE HS(MS),Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,OBS GOVT ADMIN,,M
1010,INDEPENDENCE HS(MS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1011,INDEPENDENCE HS(MS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1012,INDEPENDENCE HS(MS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1013,INDEPENDENCE HS(MS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1014,INDEPENDENCE HS(MS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1015,INDEPENDENCE HS(MS),Mitigated,On-Site,No,Unannounced,N,Y,Y,DOE,No Restraints,N,None,,,
1016,INDEPENDENCE HS(MS),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1017,INDEPENDENCE HS(MS),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1018,INDEPENDENCE HS(MS),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1019,INFORMATION TECHNOLOGY HS(QN) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1020,INFORMATION TECHNOLOGY HS(QN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1021,INFORMATION TECHNOLOGY HS(QN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1022,INFORMATION TECHNOLOGY HS(QN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1023,Innovation Diploma Plus(Manhattan),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1024,Innovation Diploma Plus(Manhattan),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1025,IN-TECH ACADEMY (MS/HS 368) (XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1026,IN-TECH ACADEMY (MS/HS 368) (XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1027,IN-TECH ACADEMY (MS/HS 368) (XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
1028,International School for Liberal Arts(XW),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1029,Invictus Preparatory Charter School(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1030,IS 005Q-The Walter Crowley Intermediate School (QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1031,IS 005Q-The Walter Crowley Intermediate School (QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1032,IS 005Q-The Walter Crowley Intermediate School (QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1033,IS 005Q-The Walter Crowley Intermediate School (QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1034,IS 109(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Velcro,N,None,,,
1035,IS 109(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1036,IS 109(QS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1037,IS 109(QS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1038,IS 109(QS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1039,IS 109(QS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1040,IS 109(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1041,IS 109(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1042,IS 117 Joseph H. Wade(XW),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,GRAND LARCENY,,F
1043,IS 117 Joseph H. Wade(XW),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,GRAND LARCENY,,F
1044,IS 117 Joseph H. Wade(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1045,IS 117 Joseph H. Wade(XW),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1046,IS 119(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1047,IS 119(QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1048,IS 119(QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1049,IS 123(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1050,IS 123(XE),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1051,IS 123(XE),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1052,IS 123(XE),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1053,IS 123(XE),Juvenile Report,Off-Site,No,Non-Scanning,N,N,Y,PATROL,No Restraints,N,None,,,V
1054,IS 123(XE),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1055,IS 123(XE),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1056,IS 123(XE),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1057,IS 123(XE),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1058,IS 123(XE),Mitigated,Off-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1059,IS 125(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1060,IS 125(XE),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1061,IS 125(XE),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1062,IS 139(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
1063,IS 139(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1064,IS 141 Steinway(QN),Juvenile Report,Off-Site,No,Non-Scanning,N,N,N,PATROL,No Restraints,N,None,,,M
1065,IS 142(XE),Arrested,On-Site,Yes,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ENDAN WEL CHILD,,M
1066,IS 142(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1067,IS 142(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1068,IS 142(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1069,IS 142(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1070,IS 143(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1071,IS 143(MN),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,M
1072,IS 143(MN),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
1073,IS 143(MN),Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,V
1074,IS 143(MN),Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,M
1075,IS 143(MN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1076,IS 143(MN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1077,IS 143(MN),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1078,IS 145 Joseph Pulitzer(QN),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,F
1079,IS 145 Joseph Pulitzer(QN),Arrested,Off-Site,No,Non-Scanning,N,N,Y,PATROL,Metal,N,None,ROBBERY,,F
1080,IS 145 Joseph Pulitzer(QN),Arrested,Off-Site,No,Non-Scanning,N,N,Y,PATROL,Metal,N,None,ROBBERY,,F
1081,IS 145 Joseph Pulitzer(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1082,IS 145 Joseph Pulitzer(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1083,IS 147(XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1084,IS 147(XE),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1085,IS 151(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
1086,IS 151(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1087,IS 151(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1088,IS 158(XE),Arrested,Off-Site,No,Non-Scanning,N,N,Y,DB,Metal,N,None,ROBBERY,,F
1089,IS 158(XE),Arrested,Off-Site,No,Non-Scanning,N,N,Y,DB,Metal,N,None,ROBBERY,,F
1090,IS 158(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1091,IS 162(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,Y,Physical Force,,,
1092,IS 162(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1093,IS 162(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1094,IS 162(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1095,IS 162(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
1096,IS 162(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1097,IS 171 Abraham Lincoln(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
