,year,building_code,dbn,location_name,address,borough,register,major_crimes,other_crimes,non_criminal,property_crimes,violent_crimes,population_group,population_range,latitude,longitude
5125,2015-16,M171,04M171,P.S. 171 Patrick Henry,19 EAST 103 STREET,M,734,,,,,,4C,501-750,40.792122,-73.951961
5126,2015-16,M171,04M964,Central Park East II,19 EAST 103 STREET,M,346,,,,,,3C,251-500,40.792122,-73.951961
5127,2015-16,M171,,19 EAST 103 STREET CONSOLIDATED LOCATION,19 EAST 103 STREET,M,1080,0.0,3.0,5.0,2.0,1.0,6C,1001-1250,40.792122,-73.951961
5128,2015-16,M173,06M173,P.S. 173,306 FORT WASHINGTON AVENUE,M,593,,,,,,4C,501-750,40.845469,-73.940468
5129,2015-16,M173,06M349,Harbor Heights,306 FORT WASHINGTON AVENUE,M,137,,,,,,2C,1-250,40.845469,-73.940468
5130,2015-16,M173,,306 FORT WASHINGTON AVENUE CONSOLIDATED LOCATION,306 FORT WASHINGTON AVENUE,M,730,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.845469,-73.940468
5131,2015-16,M175,05M175,P.S. 175 Henry H Garnet,175 WEST 134 STREET,M,362,0.0,3.0,2.0,2.0,1.0,3C,251-500,40.814422,-73.943664
5132,2015-16,M176,06M311,Amistad Dual Language School,4862 BROADWAY,M,431,,,,,,3C,251-500,40.866706,-73.923948
5133,2015-16,M176,06M314,Muscota,4862 BROADWAY,M,270,,,,,,3C,251-500,40.866706,-73.923948
5134,2015-16,M176,,4862 BROADWAY CONSOLIDATED LOCATION,4862 BROADWAY,M,701,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.866706,-73.923948
5135,2015-16,M178,06M178,Professor Juan Bosch Public School,12-18 ELLWOOD STREET,M,304,0.0,1.0,0.0,1.0,0.0,3C,251-500,40.859243,-73.927792
5136,2015-16,M180,03M180,P.S. 180 Hugo Newman,370 WEST 120 STREET,M,595,0.0,1.0,0.0,1.0,0.0,4C,501-750,40.807843,-73.955569
5137,2015-16,M183,02M183,P.S. 183 Robert L. Stevenson,419 EAST  66 STREET,M,555,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.763736,-73.95815
5138,2015-16,M185,03M185,P.S. 185 - The Early Childhood Discovery and Desig,20 WEST 112 STREET,M,241,0.0,1.0,1.0,1.0,0.0,2C,1-250,40.798511,-73.949251
5139,2015-16,M187,06M187,P.S./I.S. 187 Hudson Cliffs,349 CABRINI BOULEVARD,M,802,0.0,0.0,1.0,0.0,0.0,5C,751-1000,40.856693,-73.937093
5140,2015-16,M188,01M188,P.S. 188 The Island School,442 EAST HOUSTON STREET,M,489,1.0,3.0,3.0,1.0,3.0,3C,251-500,40.719598,-73.977904
5141,2015-16,M189,06M189,P.S. 189,2580 AMSTERDAM AVENUE,M,1025,0.0,0.0,0.0,0.0,0.0,6C,1001-1250,40.852631,-73.927604
5142,2015-16,M190,02M290,P.S. 290 Manhattan New School,311 EAST  82 STREET,M,627,0.0,0.0,1.0,0.0,0.0,4C,501-750,40.775078,-73.953096
5143,2015-16,M191,03M191,P.S. 191 Amsterdam,210 WEST  61 STREET,M,453,1.0,0.0,4.0,1.0,0.0,3C,251-500,40.771925,-73.987328
5144,2015-16,M192,06M192,P.S. 192 Jacob H. Schiff,500 WEST 138 STREET,M,307,,,,,,3C,251-500,40.820953,-73.951145
5145,2015-16,M192,06M209,Hamilton Grange Middle School,500 WEST 138 STREET,M,165,,,,,,2C,1-250,40.820953,-73.951145
5146,2015-16,M192,06M325,P.S. 325,500 WEST 138 STREET,M,243,,,,,,2C,1-250,40.820953,-73.951145
5147,2015-16,M192,,500 WEST 138 STREET CONSOLIDATED LOCATION,500 WEST 138 STREET,M,715,1.0,2.0,2.0,3.0,0.0,4C,501-750,40.820953,-73.951145
5148,2015-16,M194,05M194,P.S. 194 Countee Cullen,244 WEST 144 STREET,M,203,,,,,,2C,1-250,40.821535,-73.940941
5149,2015-16,M276,75M094,P.S. M094,55 BATTERY PLACE,M,383,,,,,,3C,251-500,40.70644,-74.017818
5150,2015-16,M194,84M709,HARLEM VILLAGE ACADEMY CHARTER SCHOOL,244 WEST 144 STREET,M,897,,,,,,5C,751-1000,40.821535,-73.940941
5151,2015-16,M223,06M223,The Mott Hall School,71-111 CONVENT AVE,M,274,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.815458,-73.952908
5152,2015-16,M194,,244 WEST 144 STREET CONSOLIDATED LOCATION,244 WEST 144 STREET,M,1100,4.0,2.0,1.0,4.0,2.0,6C,1001-1250,40.821535,-73.940941
5153,2015-16,M195,05M514,New Design Middle School,625 WEST 133 STREET,M,214,0.0,1.0,4.0,1.0,0.0,2C,1-250,40.819572,-73.957823
5154,2015-16,M197,05M197,P.S. 197 John B. Russwurm,2230 5 AVENUE,M,318,1.0,0.0,0.0,1.0,0.0,3C,251-500,40.813184,-73.937322
5155,2015-16,M263,06M366,Washington Heights Academy,202 SHERMAN AVE,M,511,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.8654,-73.921101
5156,2015-16,M198,02M077,P.S. 77 Lower Lab School,1700 3 AVENUE,M,345,,,,,,3C,251-500,40.784826,-73.949611
5157,2015-16,M198,02M198,P.S. 198 Isador E. Ida Straus,1700 3 AVENUE,M,498,,,,,,3C,251-500,40.784826,-73.949611
5158,2015-16,M198,,1700 3 AVENUE CONSOLIDATED LOCATION,1700 3 AVENUE,M,843,0.0,1.0,0.0,1.0,0.0,5C,751-1000,40.784826,-73.949611
5159,2015-16,M199,03M199,P.S. 199 Jessie Isador Straus,270 WEST  70 STREET,M,903,0.0,0.0,0.0,0.0,0.0,5C,751-1000,40.778059,-73.984449
5160,2015-16,M200,05M200,P.S. 200- The James Mccune Smith School,2589 7 AVENUE,M,482,0.0,0.0,1.0,0.0,0.0,3C,251-500,40.824495,-73.936997
5161,2015-16,M206,04M037,River East Elementary,508 EAST 120 STREET,M,203,,,,,,2C,1-250,40.797467,-73.930868
5162,2015-16,M206,04M206,P.S. 206 Jose Celso Barbosa,508 EAST 120 STREET,M,484,,,,,,3C,251-500,40.797467,-73.930868
5163,2015-16,M206,,508 EAST 120 STREET CONSOLIDATED LOCATION,508 EAST 120 STREET,M,687,1.0,0.0,6.0,1.0,0.0,4C,501-750,40.797467,-73.930868
5164,2015-16,M207,03M149,P.S. 149 Sojourner Truth,41 WEST 117 STREET,M,285,0.0,1.0,2.0,0.0,1.0,3C,251-500,40.802136,-73.947828
5165,2015-16,M208,03M208,P.S. 208 Alain L. Locke,21 WEST 111 STREET,M,141,0.0,1.0,2.0,1.0,0.0,2C,1-250,40.797874,-73.949699
5166,2015-16,M218,06M218,I.S. 218 Salome Urena,4600 BROADWAY,M,229,,,,,,2C,1-250,40.86079,-73.930672
5167,2015-16,M218,06M293,City College Academy of the Arts,4600 BROADWAY,M,609,,,,,,4C,501-750,40.86079,-73.930672
5168,2015-16,M218,06M322,Middle School 322,4600 BROADWAY,M,319,,,,,,3C,251-500,40.86079,-73.930672
5169,2015-16,M218,,4600 BROADWAY CONSOLIDATED LOCATION,4600 BROADWAY,M,1157,1.0,2.0,1.0,2.0,1.0,6C,1001-1250,40.86079,-73.930672
5170,2015-16,M234,02M234,P.S. 234 Independence School,292 GREENWICH STREET,M,704,0.0,0.0,1.0,0.0,0.0,4C,501-750,40.71602,-74.011035
5171,2015-16,M267,02M267,"East Side Elementary School, PS 267",213 EAST 63RD STREET,M,365,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.763842,-73.964222
5172,2015-16,M271,02M217,P.S./I.S. 217 Roosevelt Island,645 MAIN STREET,M,587,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.763894,-73.947916
5173,2015-16,M276,02M276,BATTERY PARK CITY SCHOOL,55 BATTERY PLACE,M,872,,,,,,5C,751-1000,40.70644,-74.017818
5174,2015-16,M276,,55 BATTERY PLACE CONSOLIDATED LOCATION,55 BATTERY PLACE,M,1255,0.0,0.0,0.0,0.0,0.0,7C,1251-1500,40.70644,-74.017818
5175,2015-16,M281,02M281,The River School,425 EAST 35TH STREET,M,152,0.0,0.0,0.0,0.0,0.0,2C,1-250,40.74428,-73.972591
5176,2015-16,M282,02M316,"Urban Assembly School of Business for Young Women,",26 BROADWAY,M,359,,,,,,3C,251-500,40.70568,-74.013302
5177,2015-16,M282,02M580,Richard R. Green High School of Teaching,26 BROADWAY,M,532,,,,,,4C,501-750,40.70568,-74.013302
5178,2015-16,M282,02M896,Lower Manhattan Community Middle School,26 BROADWAY,M,388,,,,,,3C,251-500,40.70568,-74.013302
5179,2015-16,M282,,26 BROADWAY CONSOLIDATED LOCATION,26 BROADWAY,M,1279,1.0,7.0,9.0,2.0,2.0,7C,1251-1500,40.70568,-74.013302
5180,2015-16,M338,02M051,P.S. 051 Elias Howe,525 WEST 44TH STREET,M,370,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.761479,-73.995823
5181,2015-16,M340,02M340,Sixth Avenue Elementary School,590 SIXTH AVENUE,M,155,0.0,0.0,0.0,0.0,0.0,2C,1-250,40.739178,-73.9955
5182,2015-16,M371,05M318,Thurgood Marshall Academy Lower School,276 WEST 151ST STREET,M,219,0.0,0.0,0.0,0.0,0.0,2C,1-250,40.826126,-73.937982
5183,2015-16,M435,04M435,Manhattan Center for Science and Mathematics,260 PLEASANT AVENUE,M,1608,,,,,,8C,1501-1750,40.793856,-73.934028
5184,2015-16,M435,04M825,Isaac Newton Middle School for Math & Science,260 PLEASANT AVENUE,M,233,,,,,,2C,1-250,40.793856,-73.934028
5185,2015-16,M435,,260 PLEASANT AVENUE CONSOLIDATED LOCATION,260 PLEASANT AVENUE,M,1841,0.0,4.0,7.0,1.0,2.0,9C,1751-2000,40.793856,-73.934028
5186,2015-16,M486,02M529,Jacqueline Kennedy Onassis High School,120 WEST  46 STREET,M,650,2.0,7.0,19.0,4.0,3.0,4C,501-750,40.757729,-73.983078
5187,2015-16,M510,01M458,Forsyth Satellite Academy,198 FORSYTH STREET,M,215,,,,,,2C,1-250,40.72252,-73.990728
5188,2015-16,M440,02M313,"James Baldwin School, The: A School for Expedition",351 WEST  18 STREET,M,265,,,,,,3C,251-500,40.742867,-74.002136
5189,2015-16,M440,02M392,MANHATTAN BUSINESS ACADEMY,351 WEST  18 STREET,M,423,,,,,,3C,251-500,40.742867,-74.002136
5190,2015-16,M440,02M419,Landmark High School,351 WEST  18 STREET,M,370,,,,,,3C,251-500,40.742867,-74.002136
5191,2015-16,M440,02M422,Quest to Learn,351 WEST  18 STREET,M,662,,,,,,4C,501-750,40.742867,-74.002136
5192,2015-16,M440,02M437,Hudson High School of Learning Technologies,351 WEST  18 STREET,M,501,,,,,,4C,501-750,40.742867,-74.002136
5193,2015-16,M440,02M605,Humanities Preparatory Academy,351 WEST  18 STREET,M,209,,,,,,2C,1-250,40.742867,-74.002136
5194,2015-16,M812,05M692,"High School for Mathematics, Science and Engineeri",240 CONVENT AVE,M,475,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.82074,-73.949097
5195,2015-16,M440,,351 WEST  18 STREET CONSOLIDATED LOCATION,351 WEST  18 STREET,M,2430,3.0,16.0,14.0,12.0,6.0,10C,2001-2500,40.742867,-74.002136
5196,2015-16,M445,02M294,Essex Street Academy,350 GRAND STREET,M,356,,,,,,3C,251-500,40.716778,-73.989337
5197,2015-16,M445,02M305,"Urban Assembly Academy of Government and Law, The",350 GRAND STREET,M,331,,,,,,3C,251-500,40.716778,-73.989337
5198,2015-16,M445,02M308,Lower Manhattan Arts Academy,350 GRAND STREET,M,353,,,,,,3C,251-500,40.716778,-73.989337
5199,2015-16,M445,02M543,New Design High School,350 GRAND STREET,M,431,,,,,,3C,251-500,40.716778,-73.989337
5200,2015-16,M445,02M545,High School for Dual Language and Asian Studies,350 GRAND STREET,M,420,,,,,,3C,251-500,40.716778,-73.989337
5201,2015-16,M445,,350 GRAND STREET CONSOLIDATED LOCATION,350 GRAND STREET,M,1891,2.0,5.0,12.0,6.0,1.0,9C,1751-2000,40.716778,-73.989337
5202,2015-16,M446,01M448,University Neighborhood High School,200 MONROE STREET,M,343,0.0,3.0,5.0,0.0,1.0,3C,251-500,40.712399,-73.984497
5203,2015-16,M451,02M550,Liberty High School Academy for Newcomers,250 WEST  18 STREET,M,427,0.0,0.0,1.0,0.0,0.0,3C,251-500,40.741657,-73.999307
5204,2015-16,M460,02M374,Gramercy Arts High School,40 IRVING PLACE,M,523,,,,,,4C,501-750,40.735494,-73.987659
5205,2015-16,M460,02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,40 IRVING PLACE,M,443,,,,,,3C,251-500,40.735494,-73.987659
5206,2015-16,M460,02M438,International High School at Union Square,40 IRVING PLACE,M,356,,,,,,3C,251-500,40.735494,-73.987659
5207,2015-16,M460,02M473,Washington Irving Yabc,40 IRVING PLACE,M,,,,,,,3C,251-500,40.735494,-73.987659
5208,2015-16,M460,02M533,Union Square Academy for Health Sciences,40 IRVING PLACE,M,415,,,,,,3C,251-500,40.735494,-73.987659
5209,2015-16,M460,02M546,Academy for Software Engineering,40 IRVING PLACE,M,451,,,,,,3C,251-500,40.735494,-73.987659
5210,2015-16,M814,06M346,Community Health Academy of the Heights,504 WEST 158TH STREET,M,645,0.0,1.0,1.0,0.0,1.0,4C,501-750,40.833687,-73.942072
5211,2015-16,M460,84M174      ,Success Academy Union Square (Manhattan 1),40 IRVING PLACE,M,347,,,,,,3C,251-500,40.735494,-73.987659
5212,2015-16,M460,,40 IRVING PLACE CONSOLIDATED LOCATION,40 IRVING PLACE,M,2535,1.0,7.0,26.0,6.0,2.0,10C,2001-2500,40.735494,-73.987659
5213,2015-16,M465,06M457,George Washington Yabc,549 AUDUBON AVENUE,M,,,,,,,2C,1-250,40.855954,-73.927051
5214,2015-16,M465,06M462,The College Academy,549 AUDUBON AVENUE,M,477,,,,,,3C,251-500,40.855954,-73.927051
5215,2015-16,M465,06M463,High School for Media and Communications,549 AUDUBON AVENUE,M,427,,,,,,3C,251-500,40.855954,-73.927051
5216,2015-16,M465,06M467,High School for Law and Public Service,549 AUDUBON AVENUE,M,615,,,,,,4C,501-750,40.855954,-73.927051
5217,2015-16,M465,06M468,High School for Health Careers and Sciences,549 AUDUBON AVENUE,M,526,,,,,,4C,501-750,40.855954,-73.927051
5218,2015-16,M465,,549 AUDUBON AVENUE CONSOLIDATED LOCATION,549 AUDUBON AVENUE,M,2045,2.0,7.0,18.0,2.0,7.0,10C,2001-2500,40.855954,-73.927051
5219,2015-16,M470,03M402,The Urban Assembly School for Green Careers,145 WEST  84 STREET,M,333,,,,,,3C,251-500,40.785803,-73.974614
5220,2015-16,M470,03M403,The Global Learning Collaborative,145 WEST  84 STREET,M,452,,,,,,3C,251-500,40.785803,-73.974614
5221,2015-16,M470,03M404,Innovation Diploma Plus,145 WEST  84 STREET,M,194,,,,,,2C,1-250,40.785803,-73.974614
5222,2015-16,M470,03M417,FRANK McCOURT HIGH SCHOOL,145 WEST  84 STREET,M,386,,,,,,3C,251-500,40.785803,-73.974614
5223,2015-16,M470,84M523      ,Success Academy Charter School - Upper West,145 WEST  84 STREET,M,542,,,,,,4C,501-750,40.785803,-73.974614
5224,2015-16,M470,,145 WEST  84 STREET CONSOLIDATED LOCATION,145 WEST  84 STREET,M,1907,4.0,6.0,27.0,3.0,5.0,7C,1251-1500,40.785803,-73.974614
5225,2015-16,M475,02M407,Institute for Collaborative Education,345 EAST  15TH STREET,M,484,,,,,,3C,251-500,40.732447,-73.983031
5226,2015-16,M475,02M420,High School for Health Professions and Human Servi,345 EAST  15TH STREET,M,1700,,,,,,8C,1501-1750,40.732447,-73.983031
5227,2015-16,M475,75M226,P.S. M226,345 EAST  15TH STREET,M,269,,,,,,3C,251-500,40.732447,-73.983031
5228,2015-16,M475,,345 EAST  15TH STREET CONSOLIDATED LOCATION,345 EAST  15TH STREET,M,2453,1.0,6.0,11.0,3.0,3.0,10C,2001-2500,40.732447,-73.983031
5229,2015-16,M477,02M475,Stuyvesant High School,345 CHAMBERS STREET,M,3327,0.0,2.0,4.0,1.0,0.0,12C,3001-4000,40.71759,-74.013748
5230,2015-16,M480,02M225,Ella Baker School,317 EAST  67 STREET,M,335,,,,,,3C,251-500,40.765359,-73.960059
5231,2015-16,M480,02M449,Vanguard High School,317 EAST  67 STREET,M,461,,,,,,3C,251-500,40.765359,-73.960059
5232,2015-16,M480,02M459,Manhattan International High School,317 EAST  67 STREET,M,342,,,,,,3C,251-500,40.765359,-73.960059
5233,2015-16,M480,02M519,Talent Unlimited High School,317 EAST  67 STREET,M,509,,,,,,4C,501-750,40.765359,-73.960059
5234,2015-16,M480,02M565,Urban Academy Laboratory High School,317 EAST  67 STREET,M,159,,,,,,2C,1-250,40.765359,-73.960059
5235,2015-16,M480,,317 EAST  67 STREET CONSOLIDATED LOCATION,317 EAST  67 STREET,M,1806,0.0,2.0,2.0,0.0,2.0,9C,1751-2000,40.765359,-73.960059
5236,2015-16,M485,03M485,Fiorello H. LaGuardia High School of Music & Art a,100 AMSTERDAM AVENUE,M,2713,0.0,4.0,2.0,2.0,0.0,11C,2501-3000,40.773629,-73.985273
5237,2015-16,M488,02M059,P.S. 059 Beekman Hill International,231-249 EAST 56 STREET,M,573,,,,,,4C,501-750,40.75924,-73.967203
5238,2015-16,M488,02M630,Art and Design High School,231-249 EAST 56 STREET,M,1442,,,,,,7C,1251-1500,40.75924,-73.967203
5239,2015-16,M488,,231-249 EAST 56 STREET CONSOLIDATED LOCATION,231-249 EAST 56 STREET,M,2015,0.0,7.0,2.0,6.0,0.0,10C,2001-2500,40.75924,-73.967203
5240,2015-16,M490,03M283,Manhattan Theatre Lab High School,122 AMSTERDAM AVENUE,M,,,,,,,2C,1-250,40.774351,-73.984753
5241,2015-16,M510,01M650,Cascades High School,198 FORSYTH STREET,M,233,,,,,,2C,1-250,40.72252,-73.990728
5242,2015-16,M490,03M299,"High School for Arts, Imagination and Inquiry",122 AMSTERDAM AVENUE,M,426,,,,,,3C,251-500,40.774351,-73.984753
5243,2015-16,M816,02M527,PS 527 - East Side School for Social Action,323 EAST 91 STREET,M,231,0.0,0.0,0.0,0.0,0.0,2C,1-250,40.780763,-73.94869
5244,2015-16,M490,03M307,"Urban Assembly School for Media Studies, The",122 AMSTERDAM AVENUE,M,403,,,,,,3C,251-500,40.774351,-73.984753
5245,2015-16,M490,03M492,"High School for Law, Advocacy and Community Justic",122 AMSTERDAM AVENUE,M,501,,,,,,4C,501-750,40.774351,-73.984753
5246,2015-16,M490,03M494,High School of Arts and Technology,122 AMSTERDAM AVENUE,M,576,,,,,,4C,501-750,40.774351,-73.984753
5247,2015-16,M490,03M541,Manhattan / Hunter Science High School,122 AMSTERDAM AVENUE,M,443,,,,,,3C,251-500,40.774351,-73.984753
5248,2015-16,M490,,122 AMSTERDAM AVENUE CONSOLIDATED LOCATION,122 AMSTERDAM AVENUE,M,2349,1.0,5.0,33.0,3.0,1.0,10C,2001-2500,40.774351,-73.984753
5249,2015-16,M495,04M495,Park East High School,230 EAST 105 STREET,M,404,0.0,1.0,2.0,0.0,1.0,3C,251-500,40.790543,-73.944356
5250,2015-16,M501,84M341,HCZ PROMISE ACADEMY II CHARTER SCHOOL(MN) ,2005 MADISON AVENUE,M,892,,,,,,5C,751-1000,40.807383,-73.939433
5251,2015-16,M501,05M157,The Urban Assembly School for Global Commerce,2005 MADISON AVENUE,M,206,,,,,,2C,1-250,40.807383,-73.939433
5252,2015-16,M501,05M469,Choir Academy of Harlem,2005 MADISON AVENUE,M,33,,,,,,2C,1-250,40.807383,-73.939433
5253,2015-16,M501,,2005 MADISON AVENUE CONSOLIDATED LOCATION,2005 MADISON AVENUE,M,1131,1.0,3.0,2.0,1.0,2.0,6C,1001-1250,40.807383,-73.939433
5254,2015-16,M506,03M505,Edward A. Reynolds West Side High School,140 WEST 102 STREET,M,535,1.0,3.0,7.0,3.0,0.0,4C,501-750,40.797559,-73.966837
5255,2015-16,M840,02M150,P.S. 150,334 GREENWICH STREET,M,184,0.0,0.0,0.0,0.0,0.0,2C,1-250,40.718219,-74.010519
5256,2015-16,M510,,198 FORSYTH STREET CONSOLIDATED LOCATION,198 FORSYTH STREET,M,448,0.0,5.0,3.0,4.0,0.0,3C,251-500,40.72252,-73.990728
5257,2015-16,M520,02M135,The Urban Assembly School for Emergency Management,411 PEARL STREET,M,257,,,,,,3C,251-500,40.711442,-74.000851
5258,2015-16,M520,02M280,Manhattan Early College School for Advertising,411 PEARL STREET,M,191,,,,,,2C,1-250,40.711442,-74.000851
5259,2015-16,M824,02M418,Millennium High School,75 BROAD STREET,M,641,0.0,0.0,0.0,0.0,0.0,4C,501-750,40.704487,-74.011556
5260,2015-16,M520,02M282,Urban Assembly Maker Academy,411 PEARL STREET,M,199,,,,,,2C,1-250,40.711442,-74.000851
5261,2015-16,M520,02M520,Murry Bergtraum High School for Business Careers,411 PEARL STREET,M,598,,,,,,4C,501-750,40.711442,-74.000851
5262,2015-16,M641,75M501,Home Instruction,250 WEST HOUSTON STREET,M,68,,,,,,2C,1-250,40.728677,-74.005993
5263,2015-16,M520,,411 PEARL STREET CONSOLIDATED LOCATION,411 PEARL STREET,M,1245,1.0,9.0,26.0,3.0,4.0,6C,1001-1250,40.711442,-74.000851
5264,2015-16,M528,06M528,I.S. 528 Bea Fuller Rodgers School,180 WADSWORTH AVENUE,M,206,0.0,2.0,2.0,1.0,1.0,2C,1-250,40.85051,-73.934485
5265,2015-16,M535,02M288,Food and Finance High School,525 WEST  50TH STREET,M,410,,,,,,3C,251-500,40.765184,-73.992953
5266,2015-16,M535,02M296,High School of Hospitality Management,525 WEST  50TH STREET,M,402,,,,,,3C,251-500,40.765184,-73.992953
5267,2015-16,M535,02M300,"Urban Assembly School of Design and Construction,",525 WEST  50TH STREET,M,400,,,,,,3C,251-500,40.765184,-73.992953
5268,2015-16,M535,02M303,"Facing History School, The",525 WEST  50TH STREET,M,409,,,,,,3C,251-500,40.765184,-73.992953
5269,2015-16,M535,02M542,Manhattan Bridges High School,525 WEST  50TH STREET,M,510,,,,,,4C,501-750,40.765184,-73.992953
5270,2015-16,M535,,525 WEST  50TH STREET CONSOLIDATED LOCATION,525 WEST  50TH STREET,M,2131,1.0,5.0,15.0,4.0,2.0,10C,2001-2500,40.765184,-73.992953
5271,2015-16,M540,06M540,A. Philip Randolph Campus High School,443 WEST 135 STREET,M,1438,3.0,8.0,14.0,6.0,4.0,7C,1251-1500,40.818188,-73.950356
5272,2015-16,M600,02M600,The High School of Fashion Industries,225 WEST  24 STREET,M,1798,2.0,8.0,17.0,7.0,3.0,9C,1751-2000,40.745156,-73.996074
5273,2015-16,M615,02M376,NYC iSchool,131 AVENUE OF THE AMERICAS,M,457,,,,,,3C,251-500,40.7244,-74.004625
5274,2015-16,M615,02M615,Chelsea Career and Technical Education High School,131 AVENUE OF THE AMERICAS,M,435,,,,,,3C,251-500,40.7244,-74.004625
5275,2015-16,M615,,131 AVENUE OF THE AMERICAS CONSOLIDATED LOCATION,131 AVENUE OF THE AMERICAS,M,892,1.0,2.0,6.0,3.0,0.0,5C,751-1000,40.7244,-74.004625
5276,2015-16,M620,02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,111 EAST  33RD STREET,M,288,,,,,,3C,251-500,40.746176,-73.981241
5277,2015-16,M620,02M432,Murray Hill Academy,111 EAST  33RD STREET,M,290,,,,,,3C,251-500,40.746176,-73.981241
5278,2015-16,M620,02M500,Unity Center for Urban Technologies,111 EAST  33RD STREET,M,301,,,,,,3C,251-500,40.746176,-73.981241
5279,2015-16,M620,84M351,SUCCESS ACADEMY HIGH SCHOOL OF THE LIBERAL ARTS(MS),111 EAST  33RD STREET,M,1170,,,,,,6C,1001-1250,40.746176,-73.981241
5280,2015-16,M620,,111 EAST  33RD STREET CONSOLIDATED LOCATION,111 EAST  33RD STREET,M,2049,1.0,5.0,13.0,4.0,2.0,10C,2001-2500,40.746176,-73.981241
5281,2015-16,M625,02M139,Stephen T. Mather Building Arts & Craftsmanship Hi,439 WEST 49TH STREET,M,282,,,,,,3C,251-500,40.76337,-73.990593
5282,2015-16,M625,02M393,BUSINESS OF SPORTS SCHOOL,439 WEST 49TH STREET,M,448,,,,,,3C,251-500,40.76337,-73.990593
5283,2015-16,M625,02M507,Urban Assembly Gateway School for Technology,439 WEST 49TH STREET,M,472,,,,,,3C,251-500,40.76337,-73.990593
5284,2015-16,M625,02M625,High School of Graphic Communication Arts,439 WEST 49TH STREET,M,144,,,,,,2C,1-250,40.76337,-73.990593
5285,2015-16,M625,84M170      ,Success Academy Hell's Kitchen,439 WEST 49TH STREET,M,324,,,,,,3C,251-500,40.76337,-73.990593
5286,2015-16,M625,,439 WEST 49TH STREET CONSOLIDATED LOCATION,439 WEST 49TH STREET,M,1670,0.0,4.0,8.0,3.0,0.0,7C,1251-1500,40.76337,-73.990593
5287,2015-16,M641,02M560,High School M560 - City As School,16 CLARKSON STREET,M,612,,,,,,4C,501-750,40.729412,-74.006148
5288,2015-16,M641,75M721,P.S. M721 - Manhattan Occupational Training Center,250 WEST HOUSTON STREET,M,178,,,,,,2C,1-250,40.728677,-74.005993
5289,2015-16,M641,,16 CLARKSON STREET STREET CONSOLIDATED LOCATION,250 WEST HOUSTON STREET,M,858,3.0,2.0,3.0,3.0,2.0,5C,751-1000,40.728677,-74.005993
5290,2015-16,M645,02M655,Life Sciences Secondary School,320 EAST  96 STREET,M,616,2.0,5.0,17.0,4.0,3.0,4C,501-750,40.783625,-73.945637
5291,2015-16,M660,02M413,School of the Future High School,127 EAST  22 STREET,M,747,1.0,2.0,1.0,3.0,0.0,4C,501-750,40.738952,-73.985479
5292,2015-16,M661,02M575,Manhattan Comprehensive Night and Day High School,240 2 AVENUE,M,745,2.0,3.0,1.0,2.0,3.0,4C,501-750,40.732716,-73.984665
5293,2015-16,M751,75M751,Manhattan School for Career Development,113 EAST  4TH STREET,M,192,0.0,1.0,1.0,0.0,1.0,2C,1-250,40.725725,-73.9883
5294,2015-16,M807,02M586,Harvey Milk High School,2-10 ASTOR PLACE,M,61,0.0,0.0,8.0,0.0,0.0,2C,1-250,40.730038,-73.992632
5295,2015-16,M834,02M400,High School for Environmental Studies,444 WEST 56 STREET,M,1259,,,,,,7C,1251-1500,40.767791,-73.987531
5296,2015-16,M834,02M544,Independence High School,850 10TH AVENUE,M,314,,,,,,3C,251-500,40.768343,-73.989108
5297,2015-16,M834,79M973,Restart Academy,444 WEST 56 STREET,M,481,,,,,,3C,251-500,40.767791,-73.987531
5298,2015-16,M834,,444 WEST 56 STREET CONSOLIDATED LOCATION,444 WEST 56 STREET,M,2054,0.0,6.0,13.0,1.0,3.0,10C,2001-2500,40.767791,-73.987531
5299,2015-16,M837,03M479,Beacon High School,227-243 WEST 61ST STREET,M,1306,0.0,0.0,0.0,0.0,0.0,7C,1251-1500,40.772007,-73.987479
5300,2015-16,M841,75M811,P.S. M811 - Mickey Mantle School,466 WEST END AVENUE,M,354,0.0,1.0,1.0,1.0,0.0,3C,251-500,40.786616,-73.979507
5301,2015-16,M855,02M416,Eleanor Roosevelt High School,411 EAST 76 STREET,M,554,0.0,1.0,2.0,0.0,1.0,4C,501-750,40.770187,-73.953608
5302,2015-16,M860,02M343,The Peck Slip School,52 CHAMBERS STREET,M,279,0.0,0.0,1.0,0.0,0.0,3C,251-500,40.713814,-74.00557
5303,2015-16,M873,02M439,Manhattan Village Academy,43 WEST  22 STREET,M,441,0.0,0.0,0.0,0.0,0.0,3C,251-500,40.741497,-73.991512
5304,2015-16,M874,02M411,Baruch College Campus High School,55 EAST  25 STREET,M,445,0.0,0.0,1.0,0.0,0.0,3C,251-500,40.74193,-73.986521
