,School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
1263,IS 49(BN),Arrested,On-Site,No,Non-Scanning,N,Y,Y,DB,Metal,N,None,ASSAULT,,F
1264,IS 49(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1265,IS 49(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1266,IS 49(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,Y,Physical Force,,,
1267,IS 49(SI),Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
1268,IS 49(SI),Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
1269,IS 49(SI),Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
1270,IS 49(SI),Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
1271,IS 49(SI),Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
1272,IS 49(SI),Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
1273,IS 49(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1274,IS 49(SI),Child in Crisis,On-Site,No,Random,N,Y,Y,,No Restraints,N,None,,,
1275,IS 49(SI),Child in Crisis,On-Site,No,Random,N,Y,Y,,No Restraints,N,None,,,
1276,IS 49(SI),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1277,IS 49(SI),Juvenile Report,On-Site,No,Random,N,Y,Y,SSA,No Restraints,N,None,,,M
1278,IS 5(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1279,IS 51(SI),Mitigated,Off-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
1280,IS 51(SI),Mitigated,Off-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
1281,IS 51(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1282,IS 51(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1283,IS 51(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
1284,IS 51(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1285,IS 53(QS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1286,IS 53(QS),Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
1287,IS 53(QS),Arrested,On-Site,Yes,Full-Time,N,Y,Y,PATROL,Metal,N,None,ENDANGER WELFARE CHILD,,M
1288,IS 53(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1289,IS 53(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1290,IS 53(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1291,IS 61(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1292,IS 61(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1293,IS 61(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1294,IS 61(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1295,IS 61(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1296,IS 61(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1297,IS 61(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1298,IS 61(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1299,IS 61(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1300,IS 61(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1301,IS 61(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1302,IS 61(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1303,IS 62(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1304,IS 62(BS),Juvenile Report,Off-Site,No,Non-Scanning,N,N,Y,PATROL,No Restraints,N,None,,,M
1305,IS 68(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1306,IS 68(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
1307,IS 68(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1308,IS 68(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1309,IS 68(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1310,IS 68(BS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
1311,IS 7(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1312,IS 7(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1313,IS 7(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1314,IS 7(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1315,IS 7(SI),Arrested,On-Site,No,Non-Scanning,N,Y,N,PATROL,Velcro,N,None,AGG HARASS,,M
1316,IS 7(SI),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
1317,IS 7(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1318,IS 7(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1319,IS 7(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1320,IS 72(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1321,IS 72(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1322,IS 73(QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1323,IS 73(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1324,IS 73(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1325,IS 73(QN),Juvenile Report,Off-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
1326,IS 75(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1327,IS 75(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1328,IS 75(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1329,IS 75(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1330,IS 78(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1331,IS 78(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1332,IS 78(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1333,IS 78(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1334,IS 78(BS),Arrested,Off-Site,Yes,Non-Scanning,N,N,Y,DB,Metal,N,None,ASSAULT,,F
1335,IS 78(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1336,IS 78(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1337,IS 8(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1338,IS 8(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1339,IS 8(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1340,IS 8(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1341,IS 8(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1342,IS 8(QS),PINS / Warrant,Off-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,
1343,IS 8(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1344,IS 84(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1345,IS 93(QN),Arrested,Off-Site,No,Non-Scanning,N,N,Y,PATROL,Metal,N,None,ASSAULT,,M
1346,IS 93(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1347,IS 93(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1348,IS 96(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1349,IS 96(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1350,IS 96(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1351,IS 96(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1352,IS 96(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1353,IS 96(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1354,IS 96(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1355,IS 96(BS),Juvenile Report,Off-Site,No,Non-Scanning,N,N,N,PATROL,No Restraints,N,None,,,M
1356,IS/JHS 167(MN),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,PETIT LARCENY,,M
1357,IS/JHS 167(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1358,IS/JHS 180(XE),Mitigated,On-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
1359,IS/JHS 180(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1360,IS/JHS 180(XE),Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,SSA,Metal,N,None,,,
1361,IS/JHS 180(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1362,IS/JHS 180(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1363,IS/JHS 180(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1364,IS/JHS 180(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1365,IS/JHS 206(XW),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
1366,IS/JHS 206(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1367,IS/JHS 206(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1368,IS/JHS 226(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1369,IS/JHS 226(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1370,IS/JHS 226(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1371,IS/JHS 226(QS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1372,IS/JHS 226(QS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
1373,IS/JHS 229(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1374,IS/JHS 229(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1375,IS/JHS 291(BN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1376,IS/JHS 291(BN),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1377,IS/JHS 291(BN),Arrested,On-Site,No,Full-Time,Y,Y,Y,PATROL,Metal,N,None,POSS MARIJUANA,,V
1378,IS/JHS 383(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1379,IS/JHS 52 (MN),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
1380,IS/JHS 52 (MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1381,IS/JHS 59(QS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,V
1382,IS/JHS 59(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1383,IS/JHS 99(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1384,IS/JHS 99(MN),Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,,No Restraints,N,None,,,
1385,Isaac Newton JHS For Science & Math(MN),Juvenile Report,Off-Site,No,Non-Scanning,N,N,N,PATROL,No Restraints,N,None,,,M
1386,Isaac Newton JHS For Science & Math(MN),Juvenile Report,Off-Site,No,Non-Scanning,N,N,N,PATROL,No Restraints,N,None,,,M
1387,Isaac Newton JHS For Science & Math(MN),Juvenile Report,Off-Site,No,Non-Scanning,N,N,Y,PATROL,No Restraints,N,None,,,M
1388,It Takes a Village Academy ITAVA(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1389,It Takes a Village Academy ITAVA(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1390,It Takes a Village Academy ITAVA(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1391,It Takes a Village Academy ITAVA(BS),Mitigated,Off-Site,No,Full-Time,N,N,N,DOE,No Restraints,N,None,,,
1392,It Takes a Village Academy ITAVA(BS),Mitigated,Off-Site,No,Full-Time,N,N,N,DOE,No Restraints,N,None,,,
1393,It Takes a Village Academy ITAVA(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
1394,JACQUELINE K ONASSIS HS(MS),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1395,JACQUELINE K ONASSIS HS(MS),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1396,JACQUELINE K ONASSIS HS(MS),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1397,JACQUELINE K ONASSIS HS(MS),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1398,JACQUELINE K ONASSIS HS(MS),Summons,On-Site,No,Unannounced,N,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1399,JACQUELINE K ONASSIS HS(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1400,JACQUELINE K ONASSIS HS(MS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,M
1401,JAMAICA HS(QS) ,Mitigated,Off-Site,No,Full-Time,N,Y,N,DOE,No Restraints,N,None,,,
1402,JAMAICA HS(QS) ,Arrested,Off-Site,No,Full-Time,N,N,N,DB,Metal,N,None,ASSAULT,,M
1403,JAMAICA HS(QS) ,Arrested,Off-Site,No,Full-Time,N,N,N,UTF,Metal,N,None,ASSAULT,,M
1404,JAMAICA HS(QS) ,Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1405,JAMAICA LEARNING CENTER(QS),Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,ROBBERY,,F
1406,JAMAICA LEARNING CENTER(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1407,JAMES MADISON GED(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1408,JAMES MADISON GED(BS),Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,,No Restraints,N,None,,,
1409,JAMES MADISON HS(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1410,JAMES MADISON HS(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1411,JAMES MADISON HS(BS),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
1412,JAMES MADISON HS(BS),Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
1413,JAMES MADISON HS(BS),Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,CPCS,,M
1414,JAMES MADISON HS(BS),Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,CPCS,,M
1415,JAMES MADISON HS(BS),Arrested,On-Site,Yes,Full-Time,N,Y,Y,UTF,Metal,N,None,OBSTRUCT GOVT ADMIN,,M
1416,JAMES MADISON HS(BS),Arrested,Off-Site,No,Full-Time,N,N,Y,PATROL,Metal,N,None,PETIT LARCENY,,M
1417,JAMES MADISON HS(BS),Arrested,Off-Site,No,Full-Time,N,N,N,DB,Metal,N,None,ROBBERY,,F
1418,JAMES MADISON HS(BS),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1419,JAMES MADISON HS(BS),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1420,JAMES MADISON HS(BS),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1421,JAMES MADISON HS(BS),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,,V
1422,JAMES MADISON HS(BS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1423,JAMES MADISON HS(BS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1424,JAMES MADISON HS(BS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
1425,JAMES MADISON HS(BS),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,,M
1426,JAMES MADISON HS(BS),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,UTF,Velcro,N,None,,,V
1427,JAMES MADISON HS(BS),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,,M
1428,JAMES MADISON HS(BS),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,,V
1429,JANE ADDAMS HS FOR ACADEMIC CAREERS(XE) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
1430,JANE ADDAMS HS FOR ACADEMIC CAREERS(XE) ,Mitigated,Off-Site,No,Full-Time,N,N,N,DOE,No Restraints,N,None,,,
1431,JANE ADDAMS HS FOR ACADEMIC CAREERS(XE) ,Mitigated,Off-Site,No,Full-Time,N,N,N,DOE,No Restraints,N,None,,,
1432,JANE ADDAMS HS FOR ACADEMIC CAREERS(XE) ,PINS / Warrant,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
1433,JANE ADDAMS HS FOR ACADEMIC CAREERS(XE) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,ASSAULT,,F
1434,JANE ADDAMS HS FOR ACADEMIC CAREERS(XE) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,CRIM TRESPASS,,M
1435,JANE ADDAMS HS FOR ACADEMIC CAREERS(XE) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,FORCIBLE TOUCH,,M
1436,JANE ADDAMS HS FOR ACADEMIC CAREERS(XE) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,DB,Metal,N,None,ROBBERY,,F
1437,JANE ADDAMS HS FOR ACADEMIC CAREERS(XE) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,DB,Metal,N,None,ROBBERY,,F
1438,JANE ADDAMS HS FOR ACADEMIC CAREERS(XE) ,Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
1439,JANE ADDAMS HS FOR ACADEMIC CAREERS(XE) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1440,JANE ADDAMS HS FOR ACADEMIC CAREERS(XE) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
1441,JHS 104 Simon Baruch(MS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
1442,JHS 104 Simon Baruch(MS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Velcro,Y,Physical Force,,,
1443,JHS 104 Simon Baruch(MS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
1444,JHS 113(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1445,JHS 113(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1446,JHS 113(XE),Mitigated,On-Site,No,Random,N,N,N,DOE,No Restraints,N,None,,,
1447,JHS 113(XE),Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
1448,JHS 113(XE),Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
1449,JHS 113(XE),Mitigated,On-Site,No,Random,N,N,Y,DOE,No Restraints,N,None,,,
1450,JHS 113(XE),Mitigated,Off-Site,No,Random,N,N,N,DOE,No Restraints,N,None,,,
1451,JHS 113(XE),Mitigated,Off-Site,No,Random,N,N,N,DOE,No Restraints,N,None,,,
1452,JHS 113(XE),Mitigated,Off-Site,No,Random,N,N,N,DOE,No Restraints,N,None,,,
1453,JHS 113(XE),Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
1454,JHS 113(XE),Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
1455,JHS 113(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1456,JHS 113(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1457,JHS 113(XE),Child in Crisis,On-Site,No,Random,N,Y,Y,,No Restraints,N,None,,,
1458,JHS 117 Francis Scott Key(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1459,JHS 117 Francis Scott Key(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1460,JHS 117 Francis Scott Key(BN),Mitigated,Off-Site,No,Non-Scanning,N,Y,N,DOE,No Restraints,N,None,,,
1461,JHS 117 Francis Scott Key(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1462,JHS 117(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1463,JHS 126(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1464,JHS 143(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1465,JHS 143(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1466,JHS 145 Arturo Toscanini(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1467,JHS 149(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1468,JHS 149(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1469,JHS 166 George Gershwin(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1470,JHS 166 George Gershwin(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1471,JHS 166 George Gershwin(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1472,JHS 166 George Gershwin(BN),Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,SSA,Metal,N,None,,,
1473,JHS 166 Roberto Clemente(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1474,JHS 166 Roberto Clemente(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
1475,JHS 166 Roberto Clemente(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1476,JHS 166 Roberto Clemente(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1477,JHS 166 Roberto Clemente(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1478,JHS 166 Roberto Clemente(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1479,JHS 166 Roberto Clemente(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1480,JHS 168(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1481,JHS 168(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1482,JHS 168(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
1483,JHS 185(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1484,JHS 185(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1485,JHS 185(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1486,JHS 185(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
1487,JHS 185(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
