,School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
3089,THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3090,THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
3091,THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3092,THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,N,Y,DOE,No Restraints,,,,,
3093,THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3094,THOMAS JEFFERSON HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3095,THOMAS JEFFERSON HS(Brooklyn),Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,"IMITATION PISTOL/AIR RIFLE, POSS. OF",V
3096,THURGOOD MARSHALL ACADEMY LOWER SCHOOL(Manhattan) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3097,TITO PUENTE EDUCATION COMPLEX(Manhattan),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,Unk
3098,TITO PUENTE EDUCATION COMPLEX(Manhattan),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,Unk
3099,TITO PUENTE EDUCATION COMPLEX(Manhattan),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,Unk
3100,TITO PUENTE EDUCATION COMPLEX(Manhattan),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,Unk
3101,TOTTENVILLE HS(Staten Island) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,DB,Metal,N,None,PETIT LARCENY,,M
3102,TOTTENVILLE HS(Staten Island) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,CPCS,,M
3103,TOTTENVILLE HS(Staten Island) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,ASSAULT,,F
3104,TOTTENVILLE HS(Staten Island) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,CRIM POSS WEAP,,F
3105,TOTTENVILLE HS(Staten Island) ,Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,ASSAULT,,M
3106,TOTTENVILLE HS(Staten Island) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3107,TOTTENVILLE HS(Staten Island) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3108,TOTTENVILLE HS(Staten Island) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3109,TOTTENVILLE HS(Staten Island) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,Unk
3110,TOTTENVILLE HS(Staten Island) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,Unk
3111,TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,,,,,
3112,TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,,,,,
3113,TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,,,,,
3114,TOTTENVILLE HS(Staten Island) ,Mitigated,Off-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,,,,,
3115,TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3116,TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3117,TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3118,TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3119,TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3120,TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3121,TOTTENVILLE HS(Staten Island) ,Mitigated,On-Site,No,Non-Scanning,N,N,Y,DOE,No Restraints,N,None,,,
3122,TOWNSEND HARRIS HS(Queens),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
3123,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Arrested,Off-Site,No,Full-Time,N,N,N,DB,No Restraints,N,None,ROBBERY,,F
3124,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,N,Y,DOE,No Restraints,,,,,
3125,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3126,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3127,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3128,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3129,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3130,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3131,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3132,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3133,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,N,Y,DOE,No Restraints,,,,,
3134,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3135,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3136,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3137,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3138,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3139,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3140,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3141,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3142,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3143,TRANSIT TECH CAREER & TECHNICAL EDUCATION HS(BROOKLYN) ,Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
3144,Uncommon Charter HS(BS),Mitigated,Off-Site,No,Full-Time,N,N,N,DOE,No Restraints,N,None,,,
3145,Uncommon Charter HS(BS),Mitigated,Off-Site,No,Full-Time,N,N,N,DOE,No Restraints,N,None,,,
3146,Union Square Academy for Health Sciences(MS),Arrested,Off-Site,No,Full-Time,N,N,N,PATROL,Metal,N,None,GRAND LARCENY,,F
3147,UNIVERSITY HEIGHTS SECONDARY SCHOOL(Bronx),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,POSS. OF KNIFE,V
3148,University Neighborhood Middle School(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
3149,University Neighborhood Middle School(Manhattan),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,V
3150,University Neighborhood Middle School(Manhattan),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3151,University Neighborhood Middle School(Manhattan),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,
3152,URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3153,URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3154,URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3155,URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Mitigated,Off-Site,No,Non-Scanning,N,N,N,DOE,No Restraints,N,None,,,
3156,URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3157,URBAN ASSEMBLY HS OF MUSIC & ART AT WATER'S EDGE(Brooklyn),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,DISORDERLY CONDUCT,V
3158,Urban Assembly Institute of Math & Science for Young Women(Brooklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3159,Urban Assembly Institute of Math & Science for Young Women(Brooklyn),Mitigated,Off-Site,No,Non-Scanning,N,Y,N,PATROL,No Restraints,N,None,,,
3160,Urban Assembly Institute of Math & Science for Young Women(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3161,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS(Bronx),Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,Unk
3162,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS(Bronx),Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,Unk
3163,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS(Bronx),Mitigated,On-Site,No,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,
3164,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS(Bronx),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
3165,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS(Bronx),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
3166,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS(Bronx),Summons,On-Site,No,Unannounced,Y,Y,Y,UTF,No Restraints,N,None,,POSS. OF KNIFE,V
3167,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS(Bronx),Summons,On-Site,No,Unannounced,Y,Y,Y,UTF,No Restraints,N,None,,BOX CUTTER,V
3168,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS(Bronx),Summons,On-Site,No,Random,Y,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
3169,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS(Bronx),Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
3170,Urban Assembly School for Criminal Justice (Bklyn),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3171,URBAN ASSEMBLY SCHOOL FOR LAW & JUSTICE(Brooklyn),Juvenile Report,Off-Site,No,Non-Scanning,N,N,Y,PATROL,Metal,N,None,,,Unk
3172,URBAN ASSEMBLY SCHOOL FOR LAW & JUSTICE(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3173,URBAN ASSEMBLY SCHOOL FOR LAW & JUSTICE(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3174,URBAN ASSEMBLY SCHOOL FOR LAW & JUSTICE(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3175,URBAN ASSEMBLY SCHOOL FOR LAW & JUSTICE(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3176,URBAN ASSEMBLY SCHOOL FOR LAW & JUSTICE(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3177,Urban Assembly School for Wildlife Conservation (Bronx),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,F
3178,Urban Assembly School for Wildlife Conservation (Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3179,Urban Assembly School for Wildlife Conservation (Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3180,Urban Assembly School for Wildlife Conservation (Bronx),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,M
3181,Urban Assembly School for Wildlife Conservation (Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3182,Urban Assembly School for Wildlife Conservation (Bronx),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3183,Urban Institute of Mathematics (Bronx),Arrested,On-Site,Yes,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
3184,Urban Science Academy(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,Y,Physical Force,,,
3185,VALIDUS PREPARATORY ACADEMY:AN EXPEDITIONARY LEARNING SCHOOL(Bronx) ,Child in Crisis,On-Site,No,Non-Scanning,N,N,Y,,No Restraints,N,None,,,
3186,VALIDUS PREPARATORY ACADEMY:AN EXPEDITIONARY LEARNING SCHOOL(Bronx) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3187,VALIDUS PREPARATORY ACADEMY:AN EXPEDITIONARY LEARNING SCHOOL(Bronx) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3188,VALIDUS PREPARATORY ACADEMY:AN EXPEDITIONARY LEARNING SCHOOL(Bronx) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
3189,VALIDUS PREPARATORY ACADEMY:AN EXPEDITIONARY LEARNING SCHOOL(Bronx) ,Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,Unk
3190,Van Nest Academy(Bronx),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,ASSAULT,,F
3191,Van Nest Academy(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3192,Van Nest Academy(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3193,Van Nest Academy(Bronx),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3194,Voyages Prep South Queens(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3195,W.E.B. DU BOIS YABC(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3196,W.E.B. DU BOIS YABC(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3197,W.E.B. DU BOIS YABC(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3198,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS(Manhattan) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3199,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS(Manhattan) ,Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
3200,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS(Manhattan) ,Mitigated,On-Site,No,Random,N,Y,Y,DOE,No Restraints,N,None,,,
3201,WALTON HS(Bronx),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
3202,WALTON HS(Bronx),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
3203,WALTON HS(Bronx),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
3204,WALTON HS(Bronx),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
3205,WALTON HS(Bronx),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
3206,WALTON HS(Bronx),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3207,WALTON HS(Bronx),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3208,WALTON HS(Bronx),Summons,On-Site,No,Full-Time,Y,Y,Y,UTF,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
3209,Washington Heights Expeditionary Learning School(Manhattan),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3210,Washington Heights Expeditionary Learning School(Manhattan),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,,Unk
3211,WASHINGTON IRVING HS(Manhattan) ,Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
3212,WASHINGTON IRVING HS(Manhattan) ,Arrested,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,ASSAULT,,M
3213,WASHINGTON IRVING HS(Manhattan) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
3214,WASHINGTON IRVING HS(Manhattan) ,Child in Crisis,On-Site,No,Full-Time,Y,Y,Y,,No Restraints,N,None,,,
3215,WASHINGTON IRVING HS(Manhattan) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
3216,WASHINGTON IRVING HS(Manhattan) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
3217,WASHINGTON IRVING HS(Manhattan) ,Child in Crisis,On-Site,No,Full-Time,N,N,Y,,No Restraints,N,None,,,
3218,WASHINGTON IRVING HS(Manhattan) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
3219,WASHINGTON IRVING HS(Manhattan) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
3220,WEST BRONX ACADEMY FOR THE FUTURE(Bronx),Arrested,Off-Site,No,Full-Time,N,N,N,PATROL,Metal,N,None,ASSAULT,,F
3221,West Prep Academy(Manhattan),Arrested,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
3222,West Prep Academy(Manhattan),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
3223,West Prep Academy(Manhattan),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
3224,Westchester Square Academy (XE),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
3225,Westchester Square Academy (XE),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
3226,Westchester Square Academy (XE),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
3227,WILLIAM CULLEN  BRYANT HS(Queens),Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,CPCS,,M
3228,WILLIAM CULLEN  BRYANT HS(Queens),Arrested,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,CPCS,,M
3229,WILLIAM CULLEN  BRYANT HS(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
3230,WILLIAM CULLEN  BRYANT HS(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
3231,WILLIAM CULLEN  BRYANT HS(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
3232,WILLIAM CULLEN  BRYANT HS(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3233,WILLIAM CULLEN  BRYANT HS(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3234,WILLIAM CULLEN  BRYANT HS(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3235,WILLIAM CULLEN  BRYANT HS(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3236,WILLIAM CULLEN  BRYANT HS(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3237,WILLIAM CULLEN  BRYANT HS(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
3238,WILLIAM CULLEN  BRYANT HS(Queens),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Velcro,N,None,,,
3239,WILLIAM CULLEN  BRYANT HS(Queens),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,"MARIJUANA, POSSESSION OF",V
3240,WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION  HS(Brooklyn) ,Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
3241,WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION  HS(Brooklyn) ,Summons,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,BOX CUTTER,V
3242,WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION  HS(Brooklyn) ,Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
3243,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Arrested,Off-Site,No,Full-Time,N,N,N,PATROL,No Restraints,N,None,ASSAULT,,M
3244,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
3245,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Juvenile Report,Off-Site,No,Full-Time,N,N,N,PATROL,No Restraints,N,None,,,Unk
3246,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Juvenile Report,Off-Site,No,Full-Time,N,N,N,PATROL,No Restraints,N,None,,,Unk
3247,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,,,,,
3248,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,,,,,
3249,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,,,,,
3250,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,,,,,
3251,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,,,,,
3252,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,,,,,
3253,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,,,,,
3254,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3255,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3256,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3257,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3258,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3259,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3260,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3261,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,N,N,DOE,No Restraints,N,None,,,
3262,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
3263,WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(Brooklyn),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
